Date,GBP= (BID)
,Close
29/12/2010,1.5498
28/12/2010,1.5382
27/12/2010,1.5418
24/12/2010,1.5441
23/12/2010,1.5426
22/12/2010,1.5384
21/12/2010,1.5464
20/12/2010,1.551
17/12/2010,1.5534
16/12/2010,1.5634
15/12/2010,1.5537
14/12/2010,1.5786
13/12/2010,1.5856
10/12/2010,1.5816
09/12/2010,1.5768
08/12/2010,1.5804
07/12/2010,1.5759
06/12/2010,1.571
03/12/2010,1.5777
02/12/2010,1.5604
01/12/2010,1.5627
30/11/2010,1.5551
29/11/2010,1.5573
26/11/2010,1.5591
25/11/2010,1.5759
24/11/2010,1.5777
23/11/2010,1.5778
22/11/2010,1.5957
19/11/2010,1.5984
18/11/2010,1.6045
17/11/2010,1.5894
16/11/2010,1.5887
15/11/2010,1.606
12/11/2010,1.6133
11/11/2010,1.6114
10/11/2010,1.6122
09/11/2010,1.5985
08/11/2010,1.6139
05/11/2010,1.6177
04/11/2010,1.6263
03/11/2010,1.6096
02/11/2010,1.6043
01/11/2010,1.6035
29/10/2010,1.6038
28/10/2010,1.5941
27/10/2010,1.5772
26/10/2010,1.584
25/10/2010,1.5731
22/10/2010,1.5683
21/10/2010,1.5706
20/10/2010,1.5845
19/10/2010,1.5715
18/10/2010,1.5898
15/10/2010,1.599
14/10/2010,1.6007
13/10/2010,1.5896
12/10/2010,1.5805
11/10/2010,1.5878
08/10/2010,1.5963
07/10/2010,1.5876
06/10/2010,1.5892
05/10/2010,1.5884
04/10/2010,1.5821
01/10/2010,1.5815
30/9/2010,1.5711
29/9/2010,1.5786
28/9/2010,1.5797
27/9/2010,1.5827
24/9/2010,1.5819
23/9/2010,1.5673
22/9/2010,1.5658
21/9/2010,1.5608
20/9/2010,1.5549
17/9/2010,1.5626
16/9/2010,1.562
15/9/2010,1.5619
14/9/2010,1.5535
13/9/2010,1.5426
10/9/2010,1.5348
09/9/2010,1.5427
08/9/2010,1.5471
07/9/2010,1.5361
06/9/2010,1.539
03/9/2010,1.5445
02/9/2010,1.5399
01/9/2010,1.5454
31/8/2010,1.5349
30/8/2010,1.5463
27/8/2010,1.552
26/8/2010,1.553
25/8/2010,1.546
24/8/2010,1.5406
23/8/2010,1.5509
20/8/2010,1.5531
19/8/2010,1.5594
18/8/2010,1.56
17/8/2010,1.5587
16/8/2010,1.5662
13/8/2010,1.5596
12/8/2010,1.5567
11/8/2010,1.5619
10/8/2010,1.5852
09/8/2010,1.5901
06/8/2010,1.5945
05/8/2010,1.5892
04/8/2010,1.5887
03/8/2010,1.5948
02/8/2010,1.5892
30/7/2010,1.5682
29/7/2010,1.5609
28/7/2010,1.559
27/7/2010,1.5588
26/7/2010,1.5484
23/7/2010,1.5434
22/7/2010,1.5252
21/7/2010,1.5163
20/7/2010,1.5267
19/7/2010,1.5222
16/7/2010,1.5288
15/7/2010,1.5454
14/7/2010,1.5258
13/7/2010,1.5173
12/7/2010,1.5021
09/7/2010,1.5062
08/7/2010,1.5162
07/7/2010,1.5183
06/7/2010,1.515
05/7/2010,1.5136
02/7/2010,1.5199
01/7/2010,1.5173
30/6/2010,1.4947
29/6/2010,1.506
28/6/2010,1.5099
25/6/2010,1.5063
24/6/2010,1.4927
23/6/2010,1.4967
22/6/2010,1.4807
21/6/2010,1.4747
18/6/2010,1.4826
17/6/2010,1.4821
16/6/2010,1.4728
15/6/2010,1.48
14/6/2010,1.4741
11/6/2010,1.4542
10/6/2010,1.4702
09/6/2010,1.4533
08/6/2010,1.447
07/6/2010,1.4467
04/6/2010,1.446
03/6/2010,1.4611
02/6/2010,1.4648
01/6/2010,1.4645
31/5/2010,1.4537
28/5/2010,1.4463
27/5/2010,1.4582
26/5/2010,1.4365
25/5/2010,1.4422
24/5/2010,1.4419
21/5/2010,1.4466
20/5/2010,1.435
19/5/2010,1.4452
18/5/2010,1.4301
17/5/2010,1.4476
14/5/2010,1.4537
13/5/2010,1.4605
12/5/2010,1.4823
11/5/2010,1.4953
10/5/2010,1.4846
07/5/2010,1.48
06/5/2010,1.4762
05/5/2010,1.5097
04/5/2010,1.5135
03/5/2010,1.5244
30/4/2010,1.5268
29/4/2010,1.532
28/4/2010,1.5201
27/4/2010,1.5243
26/4/2010,1.5451
23/4/2010,1.5377
22/4/2010,1.5391
21/4/2010,1.5403
20/4/2010,1.537
19/4/2010,1.5336
16/4/2010,1.5358
15/4/2010,1.55
14/4/2010,1.5467
13/4/2010,1.5375
12/4/2010,1.5365
09/4/2010,1.5373
08/4/2010,1.5273
07/4/2010,1.524
06/4/2010,1.5269
05/4/2010,1.529
02/4/2010,1.5208
01/4/2010,1.5291
31/3/2010,1.5182
30/3/2010,1.5066
29/3/2010,1.4985
26/3/2010,1.49
25/3/2010,1.4809
24/3/2010,1.4868
23/3/2010,1.5038
22/3/2010,1.5096
19/3/2010,1.501
18/3/2010,1.5245
17/3/2010,1.5321
16/3/2010,1.5243
15/3/2010,1.5052
12/3/2010,1.5183
11/3/2010,1.506
10/3/2010,1.4981
09/3/2010,1.4999
08/3/2010,1.5061
05/3/2010,1.5134
04/3/2010,1.5031
03/3/2010,1.5102
02/3/2010,1.496
01/3/2010,1.4989
26/2/2010,1.5247
25/2/2010,1.5267
24/2/2010,1.5402
23/2/2010,1.5413
22/2/2010,1.5481
19/2/2010,1.5472
18/2/2010,1.5626
17/2/2010,1.567
16/2/2010,1.5785
15/2/2010,1.5656
12/2/2010,1.5688
11/2/2010,1.5693
10/2/2010,1.5581
09/2/2010,1.5704
08/2/2010,1.5597
05/2/2010,1.5633
04/2/2010,1.5749
03/2/2010,1.5897
02/2/2010,1.5973
01/2/2010,1.5954
29/1/2010,1.6002
28/1/2010,1.6123
27/1/2010,1.6161
26/1/2010,1.6141
25/1/2010,1.624
22/1/2010,1.6107
21/1/2010,1.6196
20/1/2010,1.628
19/1/2010,1.6369
18/1/2010,1.633
15/1/2010,1.6262
14/1/2010,1.6332
13/1/2010,1.6285
12/1/2010,1.6173
11/1/2010,1.6102
08/1/2010,1.6027
07/1/2010,1.5933
06/1/2010,1.6023
05/1/2010,1.5995
04/1/2010,1.6095
01/1/2010,1.6168
31/12/2009,1.6154
30/12/2009,1.6069
29/12/2009,1.5896
28/12/2009,1.6
25/12/2009,1.5962
24/12/2009,1.5953
23/12/2009,1.5955
22/12/2009,1.597
21/12/2009,1.6041
18/12/2009,1.6141
17/12/2009,1.6156
16/12/2009,1.6334
15/12/2009,1.6275
14/12/2009,1.631
11/12/2009,1.6249
10/12/2009,1.6277
09/12/2009,1.6261
08/12/2009,1.6286
07/12/2009,1.6446
04/12/2009,1.6448
03/12/2009,1.6559
02/12/2009,1.6634
01/12/2009,1.6622
30/11/2009,1.6452
27/11/2009,1.6465
26/11/2009,1.6509
25/11/2009,1.6715
24/11/2009,1.6573
23/11/2009,1.6609
20/11/2009,1.6508
19/11/2009,1.6658
18/11/2009,1.6743
17/11/2009,1.6813
16/11/2009,1.6826
13/11/2009,1.6689
12/11/2009,1.6586
11/11/2009,1.6567
10/11/2009,1.6733
09/11/2009,1.675
06/11/2009,1.6618
05/11/2009,1.659
04/11/2009,1.6564
03/11/2009,1.6416
02/11/2009,1.639
30/10/2009,1.6446
29/10/2009,1.6557
28/10/2009,1.6378
27/10/2009,1.6379
26/10/2009,1.6324
23/10/2009,1.6305
22/10/2009,1.662
21/10/2009,1.66
20/10/2009,1.6386
19/10/2009,1.6408
16/10/2009,1.6354
15/10/2009,1.6271
14/10/2009,1.5974
13/10/2009,1.5925
12/10/2009,1.5794
09/10/2009,1.5834
08/10/2009,1.6074
07/10/2009,1.5961
06/10/2009,1.5915
05/10/2009,1.5938
02/10/2009,1.5938
01/10/2009,1.5943
30/9/2009,1.6004
29/9/2009,1.5958
28/9/2009,1.5885
25/9/2009,1.5952
24/9/2009,1.606
23/9/2009,1.6346
22/9/2009,1.6353
21/9/2009,1.621
18/9/2009,1.627
17/9/2009,1.6444
16/9/2009,1.6487
15/9/2009,1.649
14/9/2009,1.6568
11/9/2009,1.6661
10/9/2009,1.665
09/9/2009,1.654
08/9/2009,1.6487
07/9/2009,1.6345
04/9/2009,1.6391
03/9/2009,1.6331
02/9/2009,1.6268
01/9/2009,1.6156
31/8/2009,1.6274
28/8/2009,1.6267
27/8/2009,1.6266
26/8/2009,1.6239
25/8/2009,1.6335
24/8/2009,1.6419
21/8/2009,1.6505
20/8/2009,1.6504
19/8/2009,1.6536
18/8/2009,1.6556
17/8/2009,1.6343
14/8/2009,1.6538
13/8/2009,1.6579
12/8/2009,1.6488
11/8/2009,1.6484
10/8/2009,1.6482
07/8/2009,1.668
06/8/2009,1.6774
05/8/2009,1.6981
04/8/2009,1.6932
03/8/2009,1.6934
31/7/2009,1.6718
30/7/2009,1.6502
29/7/2009,1.6377
28/7/2009,1.6433
27/7/2009,1.649
24/7/2009,1.6428
23/7/2009,1.6479
22/7/2009,1.6457
21/7/2009,1.6444
20/7/2009,1.6543
17/7/2009,1.6328
16/7/2009,1.6439
15/7/2009,1.6424
14/7/2009,1.6319
13/7/2009,1.6228
10/7/2009,1.6198
09/7/2009,1.6338
08/7/2009,1.6066
07/7/2009,1.6128
06/7/2009,1.6273
03/7/2009,1.6337
02/7/2009,1.6356
01/7/2009,1.6474
30/6/2009,1.6463
29/6/2009,1.6554
26/6/2009,1.652
25/6/2009,1.6367
24/6/2009,1.6405
23/6/2009,1.6453
22/6/2009,1.634
19/6/2009,1.6504
18/6/2009,1.6333
17/6/2009,1.639
16/6/2009,1.6395
15/6/2009,1.6303
12/6/2009,1.6442
11/6/2009,1.6573
10/6/2009,1.6351
09/6/2009,1.6311
08/6/2009,1.6049
05/6/2009,1.5977
04/6/2009,1.6178
03/6/2009,1.6296
02/6/2009,1.6575
01/6/2009,1.6443
29/5/2009,1.6182
28/5/2009,1.5928
27/5/2009,1.5958
26/5/2009,1.5929
25/5/2009,1.5917
22/5/2009,1.5933
21/5/2009,1.5845
20/5/2009,1.5734
19/5/2009,1.5473
18/5/2009,1.5345
15/5/2009,1.5161
14/5/2009,1.5221
13/5/2009,1.5151
12/5/2009,1.5271
11/5/2009,1.5114
08/5/2009,1.5244
07/5/2009,1.5032
06/5/2009,1.5121
05/5/2009,1.5067
04/5/2009,1.5027
01/5/2009,1.4917
30/4/2009,1.4786
29/4/2009,1.4774
28/4/2009,1.4625
27/4/2009,1.462
24/4/2009,1.4675
23/4/2009,1.4717
22/4/2009,1.4474
21/4/2009,1.4671
20/4/2009,1.4525
17/4/2009,1.4793
16/4/2009,1.4923
15/4/2009,1.4986
14/4/2009,1.4896
13/4/2009,1.4845
10/4/2009,1.467
09/4/2009,1.4667
08/4/2009,1.4698
07/4/2009,1.4732
06/4/2009,1.4752
03/4/2009,1.483
02/4/2009,1.4729
01/4/2009,1.4461
31/3/2009,1.4325
30/3/2009,1.4255
27/3/2009,1.4323
26/3/2009,1.4438
25/3/2009,1.4551
24/3/2009,1.4678
23/3/2009,1.457
20/3/2009,1.4466
19/3/2009,1.4506
18/3/2009,1.4332
17/3/2009,1.4047
16/3/2009,1.406
13/3/2009,1.4003
12/3/2009,1.3933
11/3/2009,1.386
10/3/2009,1.3746
09/3/2009,1.377
06/3/2009,1.4077
05/3/2009,1.4138
04/3/2009,1.4163
03/3/2009,1.4057
02/3/2009,1.4048
27/2/2009,1.4309
26/2/2009,1.4301
25/2/2009,1.4196
24/2/2009,1.4476
23/2/2009,1.4486
20/2/2009,1.4438
19/2/2009,1.4284
18/2/2009,1.4217
17/2/2009,1.4242
16/2/2009,1.4271
13/2/2009,1.4385
12/2/2009,1.426
11/2/2009,1.4381
10/2/2009,1.4512
09/2/2009,1.4906
06/2/2009,1.4801
05/2/2009,1.4617
04/2/2009,1.4448
03/2/2009,1.4464
02/2/2009,1.4276
30/1/2009,1.4503
29/1/2009,1.4302
28/1/2009,1.4211
27/1/2009,1.4141
26/1/2009,1.3964
23/1/2009,1.3811
22/1/2009,1.3858
21/1/2009,1.3979
20/1/2009,1.3901
19/1/2009,1.4458
16/1/2009,1.4743
15/1/2009,1.4656
14/1/2009,1.4573
13/1/2009,1.45
12/1/2009,1.4828
09/1/2009,1.5169
08/1/2009,1.5243
07/1/2009,1.5111
06/1/2009,1.4925
05/1/2009,1.4698
02/1/2009,1.4523
01/1/2009,1.4605
31/12/2008,1.4626
30/12/2008,1.4435
29/12/2008,1.4491
26/12/2008,1.4646
25/12/2008,1.4648
24/12/2008,1.4748
23/12/2008,1.4772
22/12/2008,1.4835
19/12/2008,1.4925
18/12/2008,1.5026
17/12/2008,1.551
16/12/2008,1.5603
15/12/2008,1.5309
12/12/2008,1.4956
11/12/2008,1.5025
10/12/2008,1.4786
09/12/2008,1.4736
08/12/2008,1.4903
05/12/2008,1.4762
04/12/2008,1.4667
03/12/2008,1.477
02/12/2008,1.4905
01/12/2008,1.4883
28/11/2008,1.5393
27/11/2008,1.5393
26/11/2008,1.5349
25/11/2008,1.5462
24/11/2008,1.5155
21/11/2008,1.489
20/11/2008,1.4727
19/11/2008,1.4962
18/11/2008,1.4967
17/11/2008,1.5001
14/11/2008,1.4751
13/11/2008,1.4863
12/11/2008,1.4931
11/11/2008,1.5382
10/11/2008,1.5612
07/11/2008,1.5673
06/11/2008,1.5605
05/11/2008,1.5927
04/11/2008,1.6016
03/11/2008,1.5837
31/10/2008,1.6068
30/10/2008,1.6435
29/10/2008,1.6417
28/10/2008,1.5925
27/10/2008,1.5533
24/10/2008,1.5923
23/10/2008,1.6321
22/10/2008,1.6291
21/10/2008,1.6683
20/10/2008,1.7187
17/10/2008,1.7285
16/10/2008,1.7318
15/10/2008,1.7175
14/10/2008,1.7408
13/10/2008,1.7395
10/10/2008,1.7041
09/10/2008,1.7068
08/10/2008,1.7279
07/10/2008,1.7473
06/10/2008,1.7431
03/10/2008,1.7715
02/10/2008,1.7652
01/10/2008,1.771
30/9/2008,1.7828
29/9/2008,1.8071
26/9/2008,1.8445
25/9/2008,1.8381
24/9/2008,1.8462
23/9/2008,1.8509
22/9/2008,1.855
19/9/2008,1.8315
18/9/2008,1.8158
17/9/2008,1.8139
16/9/2008,1.7856
15/9/2008,1.7995
12/9/2008,1.7945
11/9/2008,1.7595
10/9/2008,1.75
09/9/2008,1.7615
08/9/2008,1.7575
05/9/2008,1.7657
04/9/2008,1.7586
03/9/2008,1.7744
02/9/2008,1.782
01/9/2008,1.8005
29/8/2008,1.8211
28/8/2008,1.8283
27/8/2008,1.8347
26/8/2008,1.8394
25/8/2008,1.8527
22/8/2008,1.8521
21/8/2008,1.8792
20/8/2008,1.8616
19/8/2008,1.8676
18/8/2008,1.8644
15/8/2008,1.8665
14/8/2008,1.8689
13/8/2008,1.8693
12/8/2008,1.8966
11/8/2008,1.9104
08/8/2008,1.9201
07/8/2008,1.9437
06/8/2008,1.9475
05/8/2008,1.954
04/8/2008,1.9613
01/8/2008,1.9752
31/7/2008,1.9835
30/7/2008,1.9817
29/7/2008,1.9794
28/7/2008,1.994
25/7/2008,1.9905
24/7/2008,1.9862
23/7/2008,1.9977
22/7/2008,1.9906
21/7/2008,2.003
18/7/2008,1.9981
17/7/2008,2.0014
16/7/2008,1.9989
15/7/2008,2.0056
14/7/2008,1.994
11/7/2008,1.9901
10/7/2008,1.9776
09/7/2008,1.983
08/7/2008,1.9693
07/7/2008,1.9756
04/7/2008,1.9827
03/7/2008,1.9828
02/7/2008,1.9927
01/7/2008,1.9947
30/6/2008,1.9928
27/6/2008,1.9945
26/6/2008,1.9886
25/6/2008,1.9743
24/6/2008,1.9708
23/6/2008,1.9657
20/6/2008,1.9758
19/6/2008,1.972
18/6/2008,1.9588
17/6/2008,1.9561
16/6/2008,1.963
13/6/2008,1.9465
12/6/2008,1.9457
11/6/2008,1.9633
10/6/2008,1.9542
09/6/2008,1.9748
06/6/2008,1.9698
05/6/2008,1.9581
04/6/2008,1.9546
03/6/2008,1.9632
02/6/2008,1.9672
30/5/2008,1.9821
29/5/2008,1.9767
28/5/2008,1.9798
27/5/2008,1.9759
26/5/2008,1.9819
23/5/2008,1.9795
22/5/2008,1.9804
21/5/2008,1.9716
20/5/2008,1.9686
19/5/2008,1.9491
16/5/2008,1.9563
15/5/2008,1.9475
14/5/2008,1.9465
13/5/2008,1.9447
12/5/2008,1.9575
09/5/2008,1.9532
08/5/2008,1.9548
07/5/2008,1.9536
06/5/2008,1.9733
05/5/2008,1.9724
02/5/2008,1.971
01/5/2008,1.9755
30/4/2008,1.9862
29/4/2008,1.9695
28/4/2008,1.9912
25/4/2008,1.9851
24/4/2008,1.974
23/4/2008,1.9796
22/4/2008,1.9951
21/4/2008,1.9798
18/4/2008,1.9973
17/4/2008,1.9904
16/4/2008,1.9732
15/4/2008,1.9626
14/4/2008,1.9787
11/4/2008,1.9704
10/4/2008,1.9712
09/4/2008,1.975
08/4/2008,1.9684
07/4/2008,1.9879
04/4/2008,1.9928
03/4/2008,1.9963
02/4/2008,1.9889
01/4/2008,1.9756
31/3/2008,1.9828
28/3/2008,1.9945
27/3/2008,2.008
26/3/2008,2.0074
25/3/2008,2.0054
24/3/2008,1.9864
21/3/2008,1.9823
20/3/2008,1.9866
19/3/2008,1.9836
18/3/2008,2.0076
17/3/2008,1.9977
14/3/2008,2.0185
13/3/2008,2.0336
12/3/2008,2.0269
11/3/2008,2.0062
10/3/2008,2.0086
07/3/2008,2.0145
06/3/2008,2.0107
05/3/2008,1.9919
04/3/2008,1.9859
03/3/2008,1.9843
29/2/2008,1.9869
28/2/2008,1.9918
27/2/2008,1.9812
26/2/2008,1.9859
25/2/2008,1.9673
22/2/2008,1.9669
21/2/2008,1.9632
20/2/2008,1.9419
19/2/2008,1.9479
18/2/2008,1.952
15/2/2008,1.9608
14/2/2008,1.9685
13/2/2008,1.9631
12/2/2008,1.9615
11/2/2008,1.9514
08/2/2008,1.9456
07/2/2008,1.9428
06/2/2008,1.9597
05/2/2008,1.9629
04/2/2008,1.9728
01/2/2008,1.9651
31/1/2008,1.9872
30/1/2008,1.9909
29/1/2008,1.9898
28/1/2008,1.984
25/1/2008,1.982
24/1/2008,1.9774
23/1/2008,1.9566
22/1/2008,1.9613
21/1/2008,1.943
18/1/2008,1.9539
17/1/2008,1.9707
16/1/2008,1.963
15/1/2008,1.9627
14/1/2008,1.9559
11/1/2008,1.9566
10/1/2008,1.9621
09/1/2008,1.9577
08/1/2008,1.9712
07/1/2008,1.9687
04/1/2008,1.9712
03/1/2008,1.9706
02/1/2008,1.9812
01/1/2008,1.9863
31/12/2007,1.9847
28/12/2007,1.9929
27/12/2007,1.995
26/12/2007,1.9834
25/12/2007,1.9805
24/12/2007,1.9767
21/12/2007,1.9835
20/12/2007,1.9825
19/12/2007,1.9975
18/12/2007,2.0143
17/12/2007,2.0216
14/12/2007,2.0154
13/12/2007,2.0405
12/12/2007,2.0468
11/12/2007,2.0336
10/12/2007,2.0465
07/12/2007,2.0314
06/12/2007,2.0265
05/12/2007,2.025
04/12/2007,2.0589
03/12/2007,2.0656
30/11/2007,2.0571
29/11/2007,2.0611
28/11/2007,2.0806
27/11/2007,2.0689
26/11/2007,2.0709
23/11/2007,2.0602
22/11/2007,2.0635
21/11/2007,2.0644
20/11/2007,2.0658
19/11/2007,2.0489
16/11/2007,2.0528
15/11/2007,2.0443
14/11/2007,2.0531
13/11/2007,2.0704
12/11/2007,2.0549
09/11/2007,2.0902
08/11/2007,2.1076
07/11/2007,2.1025
06/11/2007,2.0873
05/11/2007,2.0799
02/11/2007,2.0898
01/11/2007,2.0792
31/10/2007,2.0813
30/10/2007,2.0665
29/10/2007,2.0633
26/10/2007,2.0528
25/10/2007,2.0512
24/10/2007,2.0494
23/10/2007,2.0505
22/10/2007,2.0313
19/10/2007,2.0521
18/10/2007,2.0446
17/10/2007,2.0394
16/10/2007,2.0316
15/10/2007,2.0426
12/10/2007,2.0371
11/10/2007,2.0317
10/10/2007,2.0423
09/10/2007,2.038
08/10/2007,2.0371
05/10/2007,2.0424
04/10/2007,2.039
03/10/2007,2.0315
02/10/2007,2.0409
01/10/2007,2.0434
28/9/2007,2.0469
27/9/2007,2.0268
26/9/2007,2.0158
25/9/2007,2.0185
24/9/2007,2.0225
21/9/2007,2.0195
20/9/2007,2.0098
19/9/2007,2.0002
18/9/2007,2.012
17/9/2007,1.9942
14/9/2007,2.0086
13/9/2007,2.022
12/9/2007,2.0287
11/9/2007,2.0322
10/9/2007,2.027
07/9/2007,2.0297
06/9/2007,2.0233
05/9/2007,2.0195
04/9/2007,2.0128
03/9/2007,2.0178
31/8/2007,2.0164
30/8/2007,2.0137
29/8/2007,2.0175
28/8/2007,2.0016
27/8/2007,2.011
24/8/2007,2.0146
23/8/2007,2.0051
22/8/2007,1.9927
21/8/2007,1.9811
20/8/2007,1.9874
17/8/2007,1.9803
16/8/2007,1.9831
15/8/2007,1.9866
14/8/2007,1.9965
13/8/2007,2.0121
10/8/2007,2.0236
09/8/2007,2.0231
08/8/2007,2.0366
07/8/2007,2.0216
06/8/2007,2.031
03/8/2007,2.0394
02/8/2007,2.0369
01/8/2007,2.0313
31/7/2007,2.0285
30/7/2007,2.0238
27/7/2007,2.0242
26/7/2007,2.047
25/7/2007,2.0536
24/7/2007,2.0619
23/7/2007,2.0588
20/7/2007,2.0558
19/7/2007,2.0492
18/7/2007,2.0526
17/7/2007,2.0466
16/7/2007,2.0359
13/7/2007,2.0342
12/7/2007,2.0302
11/7/2007,2.0322
10/7/2007,2.0266
09/7/2007,2.0149
06/7/2007,2.0103
05/7/2007,2.0113
04/7/2007,2.0167
03/7/2007,2.0164
02/7/2007,2.017
29/6/2007,2.0092
28/6/2007,2.0027
27/6/2007,1.9997
26/6/2007,1.9987
25/6/2007,1.9977
22/6/2007,1.9991
21/6/2007,1.993
20/6/2007,1.993
19/6/2007,1.9879
18/6/2007,1.9831
15/6/2007,1.9757
14/6/2007,1.9696
13/6/2007,1.9728
12/6/2007,1.9741
11/6/2007,1.969
08/6/2007,1.9698
07/6/2007,1.9778
06/6/2007,1.9922
05/6/2007,1.993
04/6/2007,1.9915
01/6/2007,1.9819
31/5/2007,1.9805
30/5/2007,1.9757
29/5/2007,1.9809
28/5/2007,1.9832
25/5/2007,1.9834
24/5/2007,1.984
23/5/2007,1.9862
22/5/2007,1.9748
21/5/2007,1.9707
18/5/2007,1.9743
17/5/2007,1.9747
16/5/2007,1.9773
15/5/2007,1.9859
14/5/2007,1.9791
11/5/2007,1.9806
10/5/2007,1.9802
09/5/2007,1.9943
08/5/2007,1.9889
07/5/2007,1.9924
04/5/2007,1.9917
03/5/2007,1.988
02/5/2007,1.9891
01/5/2007,1.9989
30/4/2007,1.9988
27/4/2007,1.9978
26/4/2007,1.9909
25/4/2007,2.0017
24/4/2007,2.0019
23/4/2007,1.9992
20/4/2007,2.0023
19/4/2007,2.0024
18/4/2007,2.0082
17/4/2007,2.0078
16/4/2007,1.9898
13/4/2007,1.9866
12/4/2007,1.9794
11/4/2007,1.9747
10/4/2007,1.9722
09/4/2007,1.9621
06/4/2007,1.9651
05/4/2007,1.9701
04/4/2007,1.976
03/4/2007,1.9746
02/4/2007,1.9776
30/3/2007,1.9679
29/3/2007,1.9625
28/3/2007,1.9612
27/3/2007,1.9648
26/3/2007,1.9696
23/3/2007,1.9619
22/3/2007,1.9646
21/3/2007,1.9678
20/3/2007,1.9611
19/3/2007,1.9441
16/3/2007,1.9411
15/3/2007,1.9367
14/3/2007,1.9352
13/3/2007,1.9283
12/3/2007,1.9328
09/3/2007,1.9314
08/3/2007,1.928
07/3/2007,1.9322
06/3/2007,1.9307
05/3/2007,1.9217
02/3/2007,1.9431
01/3/2007,1.9586
28/2/2007,1.9638
27/2/2007,1.961
26/2/2007,1.9632
23/2/2007,1.9632
22/2/2007,1.956
21/2/2007,1.9543
20/2/2007,1.9553
19/2/2007,1.9512
16/2/2007,1.9503
15/2/2007,1.9527
14/2/2007,1.9624
13/2/2007,1.9469
12/2/2007,1.948
09/2/2007,1.9501
08/2/2007,1.9578
07/2/2007,1.97
06/2/2007,1.9706
05/2/2007,1.9597
02/2/2007,1.9667
01/2/2007,1.9673
31/1/2007,1.9637
30/1/2007,1.9627
29/1/2007,1.9594
26/1/2007,1.9598
25/1/2007,1.9637
24/1/2007,1.9679
23/1/2007,1.9818
22/1/2007,1.976
19/1/2007,1.9737
18/1/2007,1.9741
17/1/2007,1.9696
16/1/2007,1.9611
15/1/2007,1.9652
12/1/2007,1.9586
11/1/2007,1.9459
10/1/2007,1.9316
09/1/2007,1.9393
08/1/2007,1.9374
05/1/2007,1.9299
04/1/2007,1.9428
03/1/2007,1.9505
02/1/2007,1.9733
01/1/2007,1.9584
29/12/2006,1.9588
28/12/2006,1.9623
27/12/2006,1.9567
26/12/2006,1.9541
25/12/2006,1.9611
22/12/2006,1.9595
21/12/2006,1.9607
20/12/2006,1.9649
19/12/2006,1.9683
18/12/2006,1.9478
15/12/2006,1.9519
14/12/2006,1.9614
13/12/2006,1.9673
12/12/2006,1.9707
11/12/2006,1.9568
08/12/2006,1.9535
07/12/2006,1.9641
06/12/2006,1.9666
05/12/2006,1.9737
04/12/2006,1.9792
01/12/2006,1.9793
30/11/2006,1.9651
29/11/2006,1.9455
28/11/2006,1.9526
27/11/2006,1.9374
24/11/2006,1.9316
23/11/2006,1.9153
22/11/2006,1.9148
21/11/2006,1.8992
20/11/2006,1.8964
17/11/2006,1.8955
16/11/2006,1.8886
15/11/2006,1.8888
14/11/2006,1.8959
13/11/2006,1.9008
10/11/2006,1.9112
09/11/2006,1.9046
08/11/2006,1.9049
07/11/2006,1.9054
06/11/2006,1.897
03/11/2006,1.9009
02/11/2006,1.9082
01/11/2006,1.9082
31/10/2006,1.9074
30/10/2006,1.9022
27/10/2006,1.8988
26/10/2006,1.8907
25/10/2006,1.8778
24/10/2006,1.8731
23/10/2006,1.8732
20/10/2006,1.8838
19/10/2006,1.8775
18/10/2006,1.8678
17/10/2006,1.8703
16/10/2006,1.8611
13/10/2006,1.8558
12/10/2006,1.8591
11/10/2006,1.8537
10/10/2006,1.8544
09/10/2006,1.8674
06/10/2006,1.8699
05/10/2006,1.8789
04/10/2006,1.8864
03/10/2006,1.8875
02/10/2006,1.8869
29/9/2006,1.8721
28/9/2006,1.8765
27/9/2006,1.8891
26/9/2006,1.8943
25/9/2006,1.9
22/9/2006,1.8995
21/9/2006,1.9015
20/9/2006,1.8874
19/9/2006,1.8812
18/9/2006,1.8802
15/9/2006,1.8798
14/9/2006,1.8873
13/9/2006,1.8765
12/9/2006,1.8739
11/9/2006,1.8652
08/9/2006,1.8656
07/9/2006,1.8755
06/9/2006,1.884
05/9/2006,1.8941
04/9/2006,1.9066
01/9/2006,1.9069
31/8/2006,1.9042
30/8/2006,1.9052
29/8/2006,1.8986
28/8/2006,1.8933
25/8/2006,1.8865
24/8/2006,1.8874
23/8/2006,1.893
22/8/2006,1.8886
21/8/2006,1.8936
18/8/2006,1.8827
17/8/2006,1.8854
16/8/2006,1.896
15/8/2006,1.8938
14/8/2006,1.8881
11/8/2006,1.89
10/8/2006,1.8934
09/8/2006,1.9044
08/8/2006,1.9074
07/8/2006,1.906
04/8/2006,1.9075
03/8/2006,1.8874
02/8/2006,1.8768
01/8/2006,1.8763
31/7/2006,1.8673
28/7/2006,1.8642
27/7/2006,1.8575
26/7/2006,1.8542
25/7/2006,1.8393
24/7/2006,1.8513
21/7/2006,1.8591
20/7/2006,1.8479
19/7/2006,1.8415
18/7/2006,1.826
17/7/2006,1.8186
14/7/2006,1.8386
13/7/2006,1.8435
12/7/2006,1.8344
11/7/2006,1.8459
10/7/2006,1.8413
07/7/2006,1.8502
06/7/2006,1.8361
05/7/2006,1.8337
04/7/2006,1.8447
03/7/2006,1.8421
30/6/2006,1.8475
