Date,Close
26-Mar-2013,"2,160"
25-Mar-2013,"2,145"
22-Mar-2013,"2,172"
21-Mar-2013,"2,179"
20-Mar-2013,"2,165"
19-Mar-2013,"2,114"
18-Mar-2013,"2,104"
15-Mar-2013,"2,129"
14-Mar-2013,"2,143"
13-Mar-2013,"2,147"
12-Mar-2013,"2,158"
11-Mar-2013,"2,130"
08-Mar-2013,"2,120"
07-Mar-2013,"2,062"
06-Mar-2013,"2,042"
05-Mar-2013,"2,059"
04-Mar-2013,"2,056"
01-Mar-2013,"2,082"
28-Feb-2013,"2,135"
27-Feb-2013,"2,131"
26-Feb-2013,"2,125"
25-Feb-2013,"2,143"
22-Feb-2013,"2,139"
21-Feb-2013,"2,133"
20-Feb-2013,"2,113"
19-Feb-2013,"2,119"
15-Feb-2013,"2,144"
14-Feb-2013,"2,156"
13-Feb-2013,"2,170"
12-Feb-2013,"2,170"
11-Feb-2013,"2,172"
08-Feb-2013,"2,227"
07-Feb-2013,"2,236"
06-Feb-2013,"2,227"
05-Feb-2013,"2,249"
04-Feb-2013,"2,197"
01-Feb-2013,"2,205"
31-Jan-2013,"2,207"
30-Jan-2013,"2,186"
29-Jan-2013,"2,204"
28-Jan-2013,"2,170"
25-Jan-2013,"2,182"
24-Jan-2013,"2,207"
23-Jan-2013,"2,227"
22-Jan-2013,"2,224"
18-Jan-2013,"2,294"
17-Jan-2013,"2,308"
16-Jan-2013,"2,265"
15-Jan-2013,"2,277"
14-Jan-2013,"2,274"
11-Jan-2013,"2,265"
10-Jan-2013,"2,277"
09-Jan-2013,"2,231"
08-Jan-2013,"2,223"
07-Jan-2013,"2,275"
04-Jan-2013,"2,229"
03-Jan-2013,"2,265"
02-Jan-2013,"2,267"
31-Dec-2012,"2,246"
28-Dec-2012,"2,258"
27-Dec-2012,"2,265"
26-Dec-2012,"2,272"
24-Dec-2012,"2,282"
21-Dec-2012,"2,321"
20-Dec-2012,"2,336"
19-Dec-2012,"2,367"
18-Dec-2012,"2,404"
17-Dec-2012,"2,431"
14-Dec-2012,"2,442"
13-Dec-2012,"2,422"
12-Dec-2012,"2,441"
11-Dec-2012,"2,380"
10-Dec-2012,"2,379"
07-Dec-2012,"2,412"
06-Dec-2012,"2,420"
05-Dec-2012,"2,420"
04-Dec-2012,"2,444"
03-Dec-2012,"2,519"
30-Nov-2012,"2,498"
29-Nov-2012,"2,491"
28-Nov-2012,"2,458"
27-Nov-2012,"2,447"
26-Nov-2012,"2,478"
23-Nov-2012,"2,516"
21-Nov-2012,"2,476"
20-Nov-2012,"2,456"
19-Nov-2012,"2,421"
16-Nov-2012,"2,398"
15-Nov-2012,"2,483"
14-Nov-2012,"2,457"
13-Nov-2012,"2,387"
12-Nov-2012,"2,375"
09-Nov-2012,"2,359"
08-Nov-2012,"2,340"
07-Nov-2012,"2,399"
06-Nov-2012,"2,466"
05-Nov-2012,"2,452"
02-Nov-2012,"2,458"
01-Nov-2012,"2,433"
31-Oct-2012,"2,401"
30-Oct-2012,"2,403"
29-Oct-2012,"2,363"
26-Oct-2012,"2,394"
25-Oct-2012,"2,412"
24-Oct-2012,"2,413"
23-Oct-2012,"2,508"
22-Oct-2012,"2,523"
19-Oct-2012,"2,497"
18-Oct-2012,"2,448"
17-Oct-2012,"2,399"
16-Oct-2012,"2,430"
15-Oct-2012,"2,369"
12-Oct-2012,"2,380"
11-Oct-2012,"2,367"
10-Oct-2012,"2,388"
09-Oct-2012,"2,430"
08-Oct-2012,"2,394"
05-Oct-2012,"2,396"
04-Oct-2012,"2,409"
03-Oct-2012,"2,431"
02-Oct-2012,"2,490"
01-Oct-2012,"2,464"
28-Sep-2012,"2,530"
27-Sep-2012,"2,496"
26-Sep-2012,"2,482"
25-Sep-2012,"2,495"
24-Sep-2012,"2,460"
21-Sep-2012,"2,534"
20-Sep-2012,"2,533"
19-Sep-2012,"2,551"
18-Sep-2012,"2,545"
17-Sep-2012,"2,597"
14-Sep-2012,"2,653"
13-Sep-2012,"2,613"
12-Sep-2012,"2,631"
11-Sep-2012,"2,632"
10-Sep-2012,"2,653"
07-Sep-2012,"2,676"
06-Sep-2012,"2,691"
05-Sep-2012,"2,654"
04-Sep-2012,"2,551"
31-Aug-2012,"2,610"
30-Aug-2012,"2,601"
29-Aug-2012,"2,574"
28-Aug-2012,"2,568"
27-Aug-2012,"2,473"
24-Aug-2012,"2,397"
23-Aug-2012,"2,385"
22-Aug-2012,"2,380"
21-Aug-2012,"2,433"
20-Aug-2012,"2,408"
17-Aug-2012,"2,442"
16-Aug-2012,"2,400"
15-Aug-2012,"2,436"
14-Aug-2012,"2,441"
13-Aug-2012,"2,399"
10-Aug-2012,"2,458"
09-Aug-2012,"2,477"
08-Aug-2012,"2,469"
07-Aug-2012,"2,450"
06-Aug-2012,"2,409"
03-Aug-2012,"2,411"
02-Aug-2012,"2,383"
01-Aug-2012,"2,411"
31-Jul-2012,"2,388"
30-Jul-2012,"2,353"
27-Jul-2012,"2,342"
26-Jul-2012,"2,326"
25-Jul-2012,"2,246"
24-Jul-2012,"2,229"
23-Jul-2012,"2,254"
20-Jul-2012,"2,245"
19-Jul-2012,"2,244"
18-Jul-2012,"2,221"
17-Jul-2012,"2,212"
16-Jul-2012,"2,197"
13-Jul-2012,"2,216"
12-Jul-2012,"2,189"
11-Jul-2012,"2,292"
10-Jul-2012,"2,307"
09-Jul-2012,"2,319"
06-Jul-2012,"2,252"
05-Jul-2012,"2,328"
03-Jul-2012,"2,350"
02-Jul-2012,"2,290"
29-Jun-2012,"2,291"
28-Jun-2012,"2,230"
27-Jun-2012,"2,232"
26-Jun-2012,"2,149"
25-Jun-2012,"2,102"
22-Jun-2012,"2,102"
21-Jun-2012,"2,147"
20-Jun-2012,"2,169"
19-Jun-2012,"2,235"
18-Jun-2012,"2,189"
15-Jun-2012,"2,247"
14-Jun-2012,"2,263"
13-Jun-2012,"2,259"
12-Jun-2012,"2,231"
11-Jun-2012,"2,178"
08-Jun-2012,"2,185"
07-Jun-2012,"2,208"
06-Jun-2012,"2,192"
05-Jun-2012,"2,166"
04-Jun-2012,"2,098"
01-Jun-2012,"2,067"
31-May-2012,"2,088"
30-May-2012,"2,081"
29-May-2012,"2,122"
25-May-2012,"2,126"
24-May-2012,"2,120"
23-May-2012,"2,141"
22-May-2012,"2,194"
21-May-2012,"2,249"
18-May-2012,"2,285"
17-May-2012,"2,239"
16-May-2012,"2,304"
15-May-2012,"2,268"
14-May-2012,"2,261"
11-May-2012,"2,319"
10-May-2012,"2,338"
09-May-2012,"2,334"
08-May-2012,"2,326"
07-May-2012,"2,357"
04-May-2012,"2,289"
03-May-2012,"2,307"
02-May-2012,"2,342"
01-May-2012,"2,319"
30-Apr-2012,"2,219"
27-Apr-2012,"2,309"
26-Apr-2012,"2,272"
25-Apr-2012,"2,251"
24-Apr-2012,"2,284"
23-Apr-2012,"2,204"
20-Apr-2012,"2,269"
19-Apr-2012,"2,234"
18-Apr-2012,"2,257"
17-Apr-2012,"2,281"
16-Apr-2012,"2,226"
13-Apr-2012,"2,200"
12-Apr-2012,"2,143"
11-Apr-2012,"2,104"
10-Apr-2012,"2,070"
09-Apr-2012,"2,118"
05-Apr-2012,"2,108"
04-Apr-2012,"2,109"
03-Apr-2012,"2,169"
02-Apr-2012,"2,215"
30-Mar-2012,"2,246"
29-Mar-2012,"2,250"
28-Mar-2012,"2,321"
27-Mar-2012,"2,382"
26-Mar-2012,"2,358"
23-Mar-2012,"2,332"
22-Mar-2012,"2,309"
21-Mar-2012,"2,380"
20-Mar-2012,"2,394"
19-Mar-2012,"2,313"
16-Mar-2012,"2,280"
15-Mar-2012,"2,221"
14-Mar-2012,"2,314"
13-Mar-2012,"2,372"
12-Mar-2012,"2,383"
09-Mar-2012,"2,410"
08-Mar-2012,"2,395"
07-Mar-2012,"2,277"
06-Mar-2012,"2,283"
05-Mar-2012,"2,283"
02-Mar-2012,"2,334"
01-Mar-2012,"2,366"
29-Feb-2012,"2,334"
28-Feb-2012,"2,370"
27-Feb-2012,"2,400"
24-Feb-2012,"2,357"
23-Feb-2012,"2,344"
22-Feb-2012,"2,438"
21-Feb-2012,"2,424"
17-Feb-2012,"2,345"
16-Feb-2012,"2,405"
15-Feb-2012,"2,391"
14-Feb-2012,"2,270"
13-Feb-2012,"2,192"
10-Feb-2012,"2,161"
09-Feb-2012,"2,244"
08-Feb-2012,"2,278"
07-Feb-2012,"2,291"
06-Feb-2012,"2,290"
03-Feb-2012,"2,327"
02-Feb-2012,"2,255"
01-Feb-2012,"2,259"
31-Jan-2012,"2,324"
30-Jan-2012,"2,310"
27-Jan-2012,"2,431"
26-Jan-2012,"2,473"
25-Jan-2012,"2,447"
24-Jan-2012,"2,434"
23-Jan-2012,"2,291"
20-Jan-2012,"2,280"
19-Jan-2012,"2,338"
18-Jan-2012,"2,285"
17-Jan-2012,"2,289"
13-Jan-2012,"2,284"
12-Jan-2012,"2,342"
11-Jan-2012,"2,368"
10-Jan-2012,"2,351"
09-Jan-2012,"2,189"
06-Jan-2012,"2,049"
05-Jan-2012,"2,049"
04-Jan-2012,"2,096"
03-Jan-2012,"2,135"
30-Dec-2011,"2,131"
29-Dec-2011,"2,105"
28-Dec-2011,"2,154"
27-Dec-2011,"2,237"
23-Dec-2011,"2,237"
22-Dec-2011,"2,239"
21-Dec-2011,"2,261"
20-Dec-2011,"2,204"
19-Dec-2011,"2,090"
16-Dec-2011,"2,121"
15-Dec-2011,"2,172"
14-Dec-2011,"2,180"
13-Dec-2011,"2,243"
12-Dec-2011,"2,181"
09-Dec-2011,"2,067"
08-Dec-2011,"2,131"
07-Dec-2011,"2,142"
06-Dec-2011,"2,168"
05-Dec-2011,"2,206"
02-Dec-2011,"2,228"
01-Dec-2011,"2,287"
30-Nov-2011,"2,305"
29-Nov-2011,"2,320"
28-Nov-2011,"2,364"
25-Nov-2011,"2,381"
23-Nov-2011,"2,404"
22-Nov-2011,"2,421"
21-Nov-2011,"2,414"
18-Nov-2011,"2,458"
17-Nov-2011,"2,505"
16-Nov-2011,"2,536"
15-Nov-2011,"2,537"
14-Nov-2011,"2,555"
11-Nov-2011,"2,559"
10-Nov-2011,"2,559"
09-Nov-2011,"2,603"
08-Nov-2011,"2,689"
07-Nov-2011,"2,750"
04-Nov-2011,"2,731"
03-Nov-2011,"2,739"
02-Nov-2011,"2,688"
01-Nov-2011,"2,633"
31-Oct-2011,"2,723"
28-Oct-2011,"2,770"
27-Oct-2011,"2,779"
26-Oct-2011,"2,727"
25-Oct-2011,"2,683"
24-Oct-2011,"2,670"
21-Oct-2011,"2,611"
20-Oct-2011,"2,607"
19-Oct-2011,"2,644"
18-Oct-2011,"2,610"
17-Oct-2011,"2,650"
14-Oct-2011,"2,700"
13-Oct-2011,"2,658"
12-Oct-2011,"2,659"
11-Oct-2011,"2,632"
10-Oct-2011,"2,684"
07-Oct-2011,"2,679"
06-Oct-2011,"2,686"
05-Oct-2011,"2,654"
04-Oct-2011,"2,623"
03-Oct-2011,"2,612"
30-Sep-2011,"2,648"
29-Sep-2011,"2,733"
28-Sep-2011,"2,703"
27-Sep-2011,"2,758"
26-Sep-2011,"2,713"
23-Sep-2011,"2,678"
22-Sep-2011,"2,725"
21-Sep-2011,"2,770"
20-Sep-2011,"2,774"
19-Sep-2011,"2,762"
16-Sep-2011,"2,837"
15-Sep-2011,"2,791"
14-Sep-2011,"2,810"
13-Sep-2011,"2,865"
12-Sep-2011,"2,863"
09-Sep-2011,"2,873"
08-Sep-2011,"2,911"
07-Sep-2011,"2,954"
06-Sep-2011,"2,988"
02-Sep-2011,"3,098"
01-Sep-2011,"3,075"
31-Aug-2011,"3,113"
30-Aug-2011,"3,102"
29-Aug-2011,"3,135"
26-Aug-2011,"3,075"
25-Aug-2011,"3,027"
24-Aug-2011,"3,088"
23-Aug-2011,"3,141"
22-Aug-2011,"3,045"
19-Aug-2011,"3,004"
18-Aug-2011,"2,985"
17-Aug-2011,"3,039"
16-Aug-2011,"2,989"
15-Aug-2011,"2,931"
12-Aug-2011,"2,907"
11-Aug-2011,"2,886"
10-Aug-2011,"2,871"
09-Aug-2011,"2,943"
08-Aug-2011,"2,945"
05-Aug-2011,"2,975"
04-Aug-2011,"2,941"
03-Aug-2011,"2,952"
02-Aug-2011,"2,965"
01-Aug-2011,"2,989"
29-Jul-2011,"3,008"
28-Jul-2011,"3,011"
27-Jul-2011,"3,073"
26-Jul-2011,"3,047"
25-Jul-2011,"3,025"
22-Jul-2011,"3,093"
21-Jul-2011,"3,194"
20-Jul-2011,"3,207"
19-Jul-2011,"3,187"
18-Jul-2011,"3,186"
15-Jul-2011,"3,193"
14-Jul-2011,"3,156"
13-Jul-2011,"3,170"
12-Jul-2011,"3,051"
11-Jul-2011,"3,050"
08-Jul-2011,"3,091"
07-Jul-2011,"3,186"
06-Jul-2011,"3,188"
05-Jul-2011,"3,227"
01-Jul-2011,"3,155"
30-Jun-2011,"3,151"
29-Jun-2011,"3,119"
28-Jun-2011,"3,023"
27-Jun-2011,"3,000"
24-Jun-2011,"2,964"
23-Jun-2011,"2,987"
22-Jun-2011,"3,041"
21-Jun-2011,"3,026"
20-Jun-2011,"2,968"
17-Jun-2011,"2,917"
16-Jun-2011,"2,886"
15-Jun-2011,"2,975"
14-Jun-2011,"2,994"
13-Jun-2011,"2,968"
10-Jun-2011,"2,982"
09-Jun-2011,"2,970"
08-Jun-2011,"2,921"
07-Jun-2011,"2,901"
06-Jun-2011,"2,879"
03-Jun-2011,"2,894"
02-Jun-2011,"2,919"
01-Jun-2011,"2,968"
31-May-2011,"3,013"
27-May-2011,"2,981"
26-May-2011,"3,022"
25-May-2011,"2,978"
24-May-2011,"2,898"
23-May-2011,"2,882"
20-May-2011,"2,920"
19-May-2011,"2,994"
18-May-2011,"3,011"
17-May-2011,"2,994"
16-May-2011,"3,020"
13-May-2011,"3,002"
12-May-2011,"3,037"
11-May-2011,"3,118"
10-May-2011,"3,105"
09-May-2011,"3,082"
06-May-2011,"3,082"
05-May-2011,"3,055"
04-May-2011,"3,211"
03-May-2011,"3,271"
02-May-2011,"3,291"
29-Apr-2011,"3,340"
28-Apr-2011,"3,280"
27-Apr-2011,"3,168"
26-Apr-2011,"3,093"
25-Apr-2011,"3,060"
21-Apr-2011,"3,088"
20-Apr-2011,"3,106"
19-Apr-2011,"3,067"
18-Apr-2011,"3,057"
15-Apr-2011,"3,157"
14-Apr-2011,"3,127"
13-Apr-2011,"3,070"
12-Apr-2011,"3,056"
11-Apr-2011,"3,028"
08-Apr-2011,"2,985"
07-Apr-2011,"3,002"
06-Apr-2011,"3,014"
05-Apr-2011,"2,993"
04-Apr-2011,"3,039"
01-Apr-2011,"3,028"
31-Mar-2011,"2,966"
30-Mar-2011,"2,997"
29-Mar-2011,"3,062"
28-Mar-2011,"3,251"
25-Mar-2011,"3,244"
24-Mar-2011,"3,204"
23-Mar-2011,"3,252"
22-Mar-2011,"3,261"
21-Mar-2011,"3,189"
18-Mar-2011,"3,131"
17-Mar-2011,"3,278"
16-Mar-2011,"3,215"
15-Mar-2011,"3,255"
14-Mar-2011,"3,389"
11-Mar-2011,"3,412"
10-Mar-2011,"3,445"
09-Mar-2011,"3,527"
08-Mar-2011,"3,633"
07-Mar-2011,"3,662"
04-Mar-2011,"3,657"
03-Mar-2011,"3,733"
02-Mar-2011,"3,664"
01-Mar-2011,"3,620"
28-Feb-2011,"3,695"
25-Feb-2011,"3,639"
24-Feb-2011,"3,625"
23-Feb-2011,"3,631"
22-Feb-2011,"3,586"
18-Feb-2011,"3,499"
17-Feb-2011,"3,438"
16-Feb-2011,"3,421"
15-Feb-2011,"3,368"
14-Feb-2011,"3,406"
11-Feb-2011,"3,371"
10-Feb-2011,"3,373"
09-Feb-2011,"3,283"
08-Feb-2011,"3,260"
07-Feb-2011,"3,239"
04-Feb-2011,"3,264"
03-Feb-2011,"3,363"
02-Feb-2011,"3,357"
01-Feb-2011,"3,316"
31-Jan-2011,"3,354"
28-Jan-2011,"3,275"
27-Jan-2011,"3,339"
26-Jan-2011,"3,338"
25-Jan-2011,"3,301"
24-Jan-2011,"3,282"
21-Jan-2011,"3,173"
20-Jan-2011,"3,187"
19-Jan-2011,"3,115"
18-Jan-2011,"3,056"
14-Jan-2011,"3,041"
13-Jan-2011,"2,976"
12-Jan-2011,"2,980"
11-Jan-2011,"2,957"
10-Jan-2011,"2,905"
07-Jan-2011,"2,873"
06-Jan-2011,"2,852"
05-Jan-2011,"2,875"
04-Jan-2011,"2,953"
03-Jan-2011,
31-Dec-2010,"3,052"
30-Dec-2010,"3,016"
29-Dec-2010,"3,081"
28-Dec-2010,"3,082"
27-Dec-2010,"3,057"
23-Dec-2010,"3,037"
22-Dec-2010,"2,987"
21-Dec-2010,"2,993"
20-Dec-2010,"2,976"
17-Dec-2010,"2,971"
16-Dec-2010,"3,023"
15-Dec-2010,"2,979"
14-Dec-2010,"2,940"
13-Dec-2010,"2,890"
10-Dec-2010,"2,887"
09-Dec-2010,"3,010"
08-Dec-2010,"3,035"
07-Dec-2010,"3,084"
06-Dec-2010,"3,065"
03-Dec-2010,"2,935"
02-Dec-2010,"2,868"
01-Dec-2010,"2,758"
30-Nov-2010,"2,807"
29-Nov-2010,"2,755"
26-Nov-2010,"2,794"
24-Nov-2010,"2,793"
23-Nov-2010,"2,804"
22-Nov-2010,"2,839"
19-Nov-2010,"2,868"
18-Nov-2010,"2,939"
17-Nov-2010,"2,837"
16-Nov-2010,"2,782"
15-Nov-2010,"2,822"
12-Nov-2010,"2,779"
11-Nov-2010,"2,866"
10-Nov-2010,"2,855"
09-Nov-2010,"2,884"
08-Nov-2010,"2,828"
05-Nov-2010,"2,774"
04-Nov-2010,"2,798"
03-Nov-2010,"2,799"
02-Nov-2010,"2,847"
01-Nov-2010,"2,802"
29-Oct-2010,"2,833"
28-Oct-2010,"2,876"
27-Oct-2010,"2,910"
26-Oct-2010,"2,918"
25-Oct-2010,"2,955"
22-Oct-2010,"2,874"
21-Oct-2010,"2,845"
20-Oct-2010,"2,809"
19-Oct-2010,"2,784"
18-Oct-2010,"2,825"
15-Oct-2010,"2,834"
14-Oct-2010,"2,907"
13-Oct-2010,"2,894"
12-Oct-2010,"2,874"
11-Oct-2010,"2,880"
08-Oct-2010,"2,834"
07-Oct-2010,"2,770"
06-Oct-2010,"2,773"
05-Oct-2010,"2,742"
04-Oct-2010,"2,764"
01-Oct-2010,"2,808"
30-Sep-2010,"2,841"
29-Sep-2010,"2,890"
28-Sep-2010,"2,843"
27-Sep-2010,"2,863"
24-Sep-2010,"2,819"
23-Sep-2010,"2,804"
22-Sep-2010,"2,786"
21-Sep-2010,"2,803"
20-Sep-2010,"2,742"
17-Sep-2010,"2,773"
16-Sep-2010,"2,764"
15-Sep-2010,"2,689"
14-Sep-2010,"2,679"
13-Sep-2010,"2,610"
10-Sep-2010,"2,647"
09-Sep-2010,"2,694"
08-Sep-2010,"2,736"
07-Sep-2010,"2,722"
03-Sep-2010,"2,772"
02-Sep-2010,"2,735"
01-Sep-2010,"2,752"
31-Aug-2010,"2,736"
30-Aug-2010,"2,714"
27-Aug-2010,"2,718"
26-Aug-2010,"2,740"
25-Aug-2010,"2,752"
24-Aug-2010,"2,812"
23-Aug-2010,"2,834"
20-Aug-2010,"2,827"
19-Aug-2010,"2,892"
18-Aug-2010,"2,891"
17-Aug-2010,"2,898"
16-Aug-2010,"2,889"
13-Aug-2010,"2,885"
12-Aug-2010,"2,904"
11-Aug-2010,"2,881"
10-Aug-2010,"2,930"
09-Aug-2010,"3,039"
06-Aug-2010,"3,035"
05-Aug-2010,"3,138"
04-Aug-2010,"3,139"
03-Aug-2010,"3,091"
02-Aug-2010,"3,111"
30-Jul-2010,"3,119"
29-Jul-2010,"3,071"
28-Jul-2010,"3,034"
27-Jul-2010,"3,003"
26-Jul-2010,"2,999"
23-Jul-2010,"2,993"
22-Jul-2010,"2,942"
21-Jul-2010,"2,960"
20-Jul-2010,"3,002"
19-Jul-2010,"3,004"
16-Jul-2010,"3,178"
15-Jul-2010,"3,144"
14-Jul-2010,"3,153"
13-Jul-2010,"3,045"
12-Jul-2010,"2,989"
09-Jul-2010,"2,996"
08-Jul-2010,"2,969"
07-Jul-2010,"2,981"
06-Jul-2010,"2,967"
02-Jul-2010,"2,971"
01-Jul-2010,"3,041"
30-Jun-2010,"2,944"
29-Jun-2010,"2,979"
28-Jun-2010,"3,138"
25-Jun-2010,"3,113"
24-Jun-2010,"3,114"
23-Jun-2010,"3,063"
22-Jun-2010,"3,055"
21-Jun-2010,"2,985"
18-Jun-2010,"2,957"
17-Jun-2010,"2,954"
16-Jun-2010,"2,955"
15-Jun-2010,"2,969"
14-Jun-2010,"2,973"
11-Jun-2010,"2,937"
10-Jun-2010,"2,941"
09-Jun-2010,"2,992"
08-Jun-2010,"2,981"
07-Jun-2010,"2,944"
04-Jun-2010,"2,940"
03-Jun-2010,"3,071"
02-Jun-2010,"3,069"
01-Jun-2010,"3,018"
28-May-2010,"2,993"
27-May-2010,"3,000"
26-May-2010,"2,931"
25-May-2010,"2,944"
24-May-2010,"2,936"
21-May-2010,"2,916"
20-May-2010,"2,863"
19-May-2010,"2,856"
18-May-2010,"2,876"
17-May-2010,"2,840"
14-May-2010,"2,836"
13-May-2010,"2,913"
12-May-2010,"2,972"
11-May-2010,"2,951"
10-May-2010,"3,077"
07-May-2010,"3,016"
06-May-2010,"3,203"
05-May-2010,"3,203"
04-May-2010,"3,172"
03-May-2010,"3,233"
30-Apr-2010,"3,239"
29-Apr-2010,"3,211"
28-Apr-2010,"3,193"
27-Apr-2010,"3,205"
26-Apr-2010,"3,228"
23-Apr-2010,"3,198"
22-Apr-2010,"3,139"
21-Apr-2010,"3,087"
20-Apr-2010,"3,044"
19-Apr-2010,"2,950"
16-Apr-2010,"2,988"
15-Apr-2010,"2,890"
14-Apr-2010,"2,898"
13-Apr-2010,"2,881"
12-Apr-2010,"2,930"
09-Apr-2010,"2,877"
08-Apr-2010,"2,889"
07-Apr-2010,"2,882"
06-Apr-2010,"2,945"
05-Apr-2010,"2,986"
01-Apr-2010,"3,023"
31-Mar-2010,"3,003"
30-Mar-2010,"3,001"
29-Mar-2010,"2,955"
26-Mar-2010,"2,882"
25-Mar-2010,"2,848"
24-Mar-2010,"2,861"
23-Mar-2010,"2,919"
22-Mar-2010,"2,899"
19-Mar-2010,"2,861"
18-Mar-2010,"2,917"
17-Mar-2010,"2,930"
16-Mar-2010,"2,848"
15-Mar-2010,"2,866"
12-Mar-2010,"2,920"
11-Mar-2010,"2,854"
10-Mar-2010,"2,844"
09-Mar-2010,"2,802"
08-Mar-2010,"2,834"
05-Mar-2010,"2,865"
04-Mar-2010,"2,829"
03-Mar-2010,"2,823"
02-Mar-2010,"2,829"
01-Mar-2010,"2,862"
26-Feb-2010,"2,917"
25-Feb-2010,"2,922"
24-Feb-2010,"2,967"
23-Feb-2010,"2,945"
22-Feb-2010,"3,083"
19-Feb-2010,"3,109"
18-Feb-2010,"3,091"
17-Feb-2010,"3,094"
16-Feb-2010,"3,163"
12-Feb-2010,"3,103"
11-Feb-2010,"3,116"
10-Feb-2010,"3,040"
09-Feb-2010,"3,038"
08-Feb-2010,"3,054"
05-Feb-2010,"3,001"
04-Feb-2010,"3,125"
03-Feb-2010,"3,180"
02-Feb-2010,"3,176"
01-Feb-2010,"3,196"
29-Jan-2010,"3,229"
28-Jan-2010,"3,303"
27-Jan-2010,"3,308"
26-Jan-2010,"3,399"
25-Jan-2010,"3,438"
22-Jan-2010,"3,454"
21-Jan-2010,"3,458"
20-Jan-2010,"3,451"
19-Jan-2010,"3,485"
15-Jan-2010,"3,425"
14-Jan-2010,"3,418"
13-Jan-2010,"3,415"
12-Jan-2010,"3,369"
11-Jan-2010,"3,367"
08-Jan-2010,"3,318"
07-Jan-2010,"3,334"
06-Jan-2010,"3,313"
05-Jan-2010,"3,341"
04-Jan-2010,"3,278"
31-Dec-2009,"3,310"
30-Dec-2009,"3,267"
29-Dec-2009,"3,258"
28-Dec-2009,"3,250"
24-Dec-2009,"3,292"
23-Dec-2009,"3,270"
22-Dec-2009,"3,283"
21-Dec-2009,"3,271"
18-Dec-2009,"3,271"
17-Dec-2009,"3,441"
16-Dec-2009,"3,510"
15-Dec-2009,"3,365"
14-Dec-2009,"3,411"
11-Dec-2009,"3,394"
10-Dec-2009,"3,417"
09-Dec-2009,"3,411"
08-Dec-2009,"3,362"
07-Dec-2009,"3,378"
04-Dec-2009,"3,376"
03-Dec-2009,"3,388"
02-Dec-2009,"3,327"
01-Dec-2009,"3,353"
30-Nov-2009,"3,259"
27-Nov-2009,"3,272"
25-Nov-2009,"3,320"
24-Nov-2009,"3,248"
23-Nov-2009,"3,293"
20-Nov-2009,"3,299"
19-Nov-2009,"3,197"
18-Nov-2009,"3,258"
17-Nov-2009,"3,137"
16-Nov-2009,"3,156"
13-Nov-2009,"3,134"
12-Nov-2009,"3,133"
11-Nov-2009,"3,205"
10-Nov-2009,"3,140"
09-Nov-2009,"3,214"
06-Nov-2009,"3,237"
05-Nov-2009,"3,276"
04-Nov-2009,"3,331"
03-Nov-2009,"3,322"
02-Nov-2009,"3,293"
30-Oct-2009,"3,333"
29-Oct-2009,"3,386"
28-Oct-2009,"3,358"
27-Oct-2009,"3,374"
26-Oct-2009,"3,379"
23-Oct-2009,"3,390"
22-Oct-2009,"3,419"
21-Oct-2009,"3,411"
20-Oct-2009,"3,361"
19-Oct-2009,"3,332"
16-Oct-2009,"3,303"
15-Oct-2009,"3,295"
14-Oct-2009,"3,175"
13-Oct-2009,"3,122"
12-Oct-2009,"3,095"
09-Oct-2009,"3,265"
08-Oct-2009,"3,266"
07-Oct-2009,"3,264"
06-Oct-2009,"3,234"
05-Oct-2009,"3,258"
02-Oct-2009,"3,023"
01-Oct-2009,"3,116"
30-Sep-2009,"3,161"
29-Sep-2009,"3,078"
28-Sep-2009,"3,104"
25-Sep-2009,"3,103"
24-Sep-2009,"3,084"
23-Sep-2009,"3,175"
22-Sep-2009,"3,188"
21-Sep-2009,"3,096"
18-Sep-2009,"3,133"
17-Sep-2009,"3,099"
16-Sep-2009,"3,098"
15-Sep-2009,"3,094"
14-Sep-2009,"3,054"
11-Sep-2009,"3,075"
10-Sep-2009,"3,067"
09-Sep-2009,"3,033"
08-Sep-2009,"2,953"
04-Sep-2009,"2,936"
03-Sep-2009,"2,923"
02-Sep-2009,"2,939"
01-Sep-2009,"2,822"
31-Aug-2009,"2,794"
28-Aug-2009,"2,799"
27-Aug-2009,"2,821"
26-Aug-2009,"2,958"
25-Aug-2009,"3,008"
24-Aug-2009,"2,926"
21-Aug-2009,"2,960"
20-Aug-2009,"2,915"
19-Aug-2009,"2,878"
18-Aug-2009,"2,746"
17-Aug-2009,"2,723"
14-Aug-2009,"2,843"
13-Aug-2009,"2,932"
12-Aug-2009,"2,900"
11-Aug-2009,"2,862"
10-Aug-2009,"2,938"
07-Aug-2009,"2,872"
06-Aug-2009,"2,851"
05-Aug-2009,"2,902"
04-Aug-2009,"2,985"
03-Aug-2009,"2,972"
31-Jul-2009,"2,926"
30-Jul-2009,"2,932"
29-Jul-2009,"2,833"
28-Jul-2009,"2,911"
27-Jul-2009,"2,900"
24-Jul-2009,"2,936"
23-Jul-2009,"2,912"
22-Jul-2009,"2,779"
21-Jul-2009,"2,897"
20-Jul-2009,"2,889"
17-Jul-2009,"2,783"
16-Jul-2009,"2,677"
15-Jul-2009,"2,717"
14-Jul-2009,"2,727"
13-Jul-2009,"2,664"
10-Jul-2009,"2,645"
09-Jul-2009,"2,647"
08-Jul-2009,"2,542"
07-Jul-2009,"2,468"
06-Jul-2009,"2,474"
02-Jul-2009,"2,494"
